被投企业名称 ,资讯标题,简要,发布日期,SENTIMENT,来源,详细资讯,BUSI_TYPE,被投企业id
广东太安堂药业股份有限公司,惠誉：2021年ESG对战略、融资和政策的影响力将上升丨评级机构观点跟踪周报,"政策、公司治理框架、金融机构贷款和投资决策越来越多的纳入可持续考虑。
第三，惠誉预计2021年会有更多净零排放承诺的细节公布，这些政策路径将为承诺的长期经济影响提供线索。
1月18日，穆迪公布了所有受评主权的ESG得分，包含衡量主体对ESG因素暴露程度的发行人概况得分（IPS）和衡量ESG对评级影响的信用影响得分（CIS）两个部分。
第三，企业和政府在2020年做出了许多净零排放承诺，但如何实现这些承诺尚不清楚。
总体来看，ESG因素对主权信用质量具有负面影响，环境和社会因素的负面影响比治理因素更大。
",2021/01/23 12:42,负面信息,搜狐网,https://www.sohu.com/a/446285852_463913,VC,914405007229411602
延安必康制药股份有限公司,惠誉：2021年ESG对战略、融资和政策的影响力将上升丨评级机构观点跟踪周报,"政策、公司治理框架、金融机构贷款和投资决策越来越多的纳入可持续考虑。
第三，惠誉预计2021年会有更多净零排放承诺的细节公布，这些政策路径将为承诺的长期经济影响提供线索。
1月18日，穆迪公布了所有受评主权的ESG得分，包含衡量主体对ESG因素暴露程度的发行人概况得分（IPS）和衡量ESG对评级影响的信用影响得分（CIS）两个部分。
第三，企业和政府在2020年做出了许多净零排放承诺，但如何实现这些承诺尚不清楚。
总体来看，ESG因素对主权信用质量具有负面影响，环境和社会因素的负面影响比治理因素更大。
",2021/01/23 12:42,负面信息,搜狐网,https://www.sohu.com/a/446285852_463913,VC,913206007448277138
保利发展控股集团股份有限公司,破净的保利,"上周的保利三连杀确实打击到了我，不仅成功跌破净资产，而且周五更是光头光脚大阴线收盘。
比起内房股和绿地的破净而言，保利作为地产行业的绝对龙头企业，有重要的意义，如果非要横向对比，那也只有拿遭受美国制裁，同样破净的中海相比。
为何要这样说呢？
都说高负债是抑制地产股价上涨的重要因素，但与过度发债的民企不同的是，国资委对大型央企有着严格的考核，为了负债率低于80%，早在五年前，保利地产已做出了主动调整，2014年到2016年便是保利主动调整负债率而失去的三年，业绩不仅没有丝毫的增长，销售规模还被恒碧融超越。
与很多破净房企不同，保利的资产质量是最高的一档，每年不仅对投资型房产折旧，并且对高价地王项目进行跌价计提，因此保利的净资产是经得起审计的。
",2021/01/23 12:37,负面信息,雪球网,https://xueqiu.com/1370073598/169660277,VC,91440101741884392G
爱美客技术发展股份有限公司,研报掘金丨这个CXO前端产业链小龙头，覆盖1个月不到涨幅竟高达75%！（试读）,"时间拉近来看，7月1日以来，市场加速上涨后持续震荡调整，在历经数次大幅震荡后依然保持不错的表现。
1、受益医药研发投入持续提升及外包渗透率提高，临床前CRO市场未来3年有望维持约20%增速，行业仍在快速扩容的起步阶段。
2019年，公司新签订单6.16亿元，同比+46.49%；新签订单为当年营收的137.19%，新订单数量大于营收，未来业绩持续性和增长有较好保障。
在我国高素质人才数量激增的情况下，生物医药企业用人成本相对发达地区有明显优秀。
",2021/01/23 12:24,正面信息,格隆汇,https://www.gelonghui.com/p/441955,CR,91110114763510383J
福莱特玻璃集团股份有限公司,研报掘金丨这个CXO前端产业链小龙头，覆盖1个月不到涨幅竟高达75%！（试读）,"时间拉近来看，7月1日以来，市场加速上涨后持续震荡调整，在历经数次大幅震荡后依然保持不错的表现。
1、受益医药研发投入持续提升及外包渗透率提高，临床前CRO市场未来3年有望维持约20%增速，行业仍在快速扩容的起步阶段。
2019年，公司新签订单6.16亿元，同比+46.49%；新签订单为当年营收的137.19%，新订单数量大于营收，未来业绩持续性和增长有较好保障。
在我国高素质人才数量激增的情况下，生物医药企业用人成本相对发达地区有明显优秀。
",2021/01/23 12:24,正面信息,格隆汇,https://www.gelonghui.com/p/441955,VC,913300007044053729
中国人寿保险股份有限公司,尹兆君挥别国寿，中国太平开启“王尹配”时代,"1月18日，中国人寿发布公告称，尹兆君1月15日向公司董事会提出辞任非执行董事及风险管理与消费者权益保护委员会委员职务，该辞任于同日起生效。
实际上，尹兆君去年底已赴任中国太平保险集团（下称“中国太平”）。
在此前的2020年9月，中国太平前董事长罗熹调任人保集团董事长。
值得关注的是，王思东和尹兆君都曾在国寿系统任职。
中国太平于1929年在上海创立，是我国历史上持续经营最为悠久的民族保险品牌，也是我国唯一一家管理总部在境外的中管金融企业。
",2021/01/23 12:14,负面信息,百度,http://baijiahao.baidu.com/s?id=1689581674482786509,VC,9110000071092841XX
中信银行股份有限公司合肥徽州大道支行,粤港澳大湾区金融竞争力报告（三）：广州银行总部数量珠三角倒数第3,"撰文：陈佳鑫
在证券公司总部数量方面，深圳在珠三角城市中的领先优势比银行领域更为显著。
在珠三角9市中，仅深圳、广州、珠海三个城市拥有保险公司总部。
在保险公司总部数量上，穗深两市相差2倍，差距较证券领域小。
如今，保险行业竞争加剧，马太效应愈发明显，头部保险公司凭借规模和网络优势不断抢占市场，行业集中度快速提升。
",2021/01/23 12:11,中性信息,搜狐网,https://www.sohu.com/a/446286664_237556,VC,913401006836204197
招商银行股份有限公司,粤港澳大湾区金融竞争力报告（三）：广州银行总部数量珠三角倒数第3,"撰文：陈佳鑫
在证券公司总部数量方面，深圳在珠三角城市中的领先优势比银行领域更为显著。
在珠三角9市中，仅深圳、广州、珠海三个城市拥有保险公司总部。
在保险公司总部数量上，穗深两市相差2倍，差距较证券领域小。
如今，保险行业竞争加剧，马太效应愈发明显，头部保险公司凭借规模和网络优势不断抢占市场，行业集中度快速提升。
",2021/01/23 12:11,中性信息,搜狐网,https://www.sohu.com/a/446286664_237556,VC,9144030010001686XA
中信银行股份有限公司,粤港澳大湾区金融竞争力报告（三）：广州银行总部数量珠三角倒数第3,"撰文：陈佳鑫
在证券公司总部数量方面，深圳在珠三角城市中的领先优势比银行领域更为显著。
在珠三角9市中，仅深圳、广州、珠海三个城市拥有保险公司总部。
在保险公司总部数量上，穗深两市相差2倍，差距较证券领域小。
如今，保险行业竞争加剧，马太效应愈发明显，头部保险公司凭借规模和网络优势不断抢占市场，行业集中度快速提升。
",2021/01/23 12:11,中性信息,搜狐网,https://www.sohu.com/a/446286664_237556,VC,91110000101690725E
广州证券股份有限公司,粤港澳大湾区金融竞争力报告（三）：广州银行总部数量珠三角倒数第3,"撰文：陈佳鑫
在证券公司总部数量方面，深圳在珠三角城市中的领先优势比银行领域更为显著。
在珠三角9市中，仅深圳、广州、珠海三个城市拥有保险公司总部。
在保险公司总部数量上，穗深两市相差2倍，差距较证券领域小。
如今，保险行业竞争加剧，马太效应愈发明显，头部保险公司凭借规模和网络优势不断抢占市场，行业集中度快速提升。
",2021/01/23 12:11,中性信息,搜狐网,https://www.sohu.com/a/446286664_237556,CR,91440101190660172H 
平安银行股份有限公司合肥黄山路支行,粤港澳大湾区金融竞争力报告（三）：广州银行总部数量珠三角倒数第3,"撰文：陈佳鑫
在证券公司总部数量方面，深圳在珠三角城市中的领先优势比银行领域更为显著。
在珠三角9市中，仅深圳、广州、珠海三个城市拥有保险公司总部。
在保险公司总部数量上，穗深两市相差2倍，差距较证券领域小。
如今，保险行业竞争加剧，马太效应愈发明显，头部保险公司凭借规模和网络优势不断抢占市场，行业集中度快速提升。
",2021/01/23 12:11,中性信息,搜狐网,https://www.sohu.com/a/446286664_237556,VC,91340104MA2R03417A
深圳华大基因股份有限公司,融资客跑步入场 医药板块获关注,"周五市场大小指数分化，上证综指全天回撤走弱，收盘险守3600点;创业板指则延续前期涨势，续创阶段新高。
排名第一的是汕头营业部选手尊佛，选手持有的华大基因（300676），在周四大涨后，周五延续涨势，再次创出近期新高，继续维持高量能，技术指标向好。
机构抱团有所松动之后，市场板块轮动现象开始出现，前期热度较低的部分板块又重新获得市场关注。
",2021/01/23 12:11,正面信息,同花顺,http://field.10jqka.com.cn/20210123/c626454978.shtml,CR,914403005586967563
苏宁易购集团股份有限公司,互联网新闻热点1月23日,"?1、【天猫发布2021十大“新”年货：90后年货节下单比重已超6成】36氪：1月21日，天猫发布2021十大“新”年货，半成品年夜饭、宠物新年服、擦窗机器人、咖啡礼盒、家用门上单杠、智能马桶盖、养生酒等上榜。
目前，苏宁易购打造的“超级买手直播间”，长期位列抖音带货榜前列，同时公司也面向抖音生态输出供应链、服务。
",2021/01/23 12:10,中性信息,搜狐网,https://www.sohu.com/a/446288947_360824,VC,91320000608950987L
徐州博康信息化学品有限公司,上交所向华懋科技发问询函，要求说明是否涉嫌变相占用上市公司资金,"1月22日晚间，上交所向华懋（厦门）新材料科技股份有限公司对外投资事项发放问询函，要求公司就是否涉嫌变相占用上市公司资金、信息披露合规性及投资事项善后处置等问题进行核实并补充披露。
2021年1月22日，华懋科技披露了《关于收到上海证券交易所问询函回复公告》，称公司本次对外投资中向投资标的徐州博康信息化学品有限公司实控人傅志伟的5.5亿元借款中已有2.5亿元用于归还其向上市公司控股股东最大份额合伙人东阳市国有资产投资有限公司的借款。
公司将就本次投资事项召开董事会和股东大会进行审议，关联董事及关联股东将回避表决。
",2021/01/23 12:09,负面信息,界面新闻,https://www.jiemian.com/article/5588583.html,VC,91320382553794891C
福莱特玻璃集团股份有限公司,光伏玻璃需求趋暖  福莱特又签大额销售长单,"本报记者 吴文婧 见习记者 杜卓蔓
受此消息影响，2021年1月22日，福莱特股价上涨4.68%，达40.93元／股。
一边是与龙头光伏组件厂商的绑定，另一边是扩产的提速。
北京特亿阳光新能源总裁祁海珅在接受《证券日报》记者采访时表示，“太阳能光伏组件面板正在向大尺寸以及双面发电技术方向发展，也加大了对玻璃的需求。
祁海珅认为，“无论是外资还是国有资本都一致地判断我国将会实现承诺的碳达峰碳中和目标，以确定中国在国际社会的新能源领导力。
",2021/01/23 12:01,正面信息,证券日报,http://www.zqrb.cn/gscy/gongsi/2021-01-23/A1611369407326.html,VC,913300007044053729
