被投企业名称 ,资讯标题,简要,发布日期,SENTIMENT,来源,详细资讯,BUSI_TYPE,被投企业id
爱美客技术发展股份有限公司,九州通2020年年度业绩预增公告,"业绩预告期间为：2020年1月1日至2020年12月31日。经财务部门初步测算，九州通医药集团股份有限公司预计2020年度实现归属于上市公司股东的净利润为305,600万元—320,122万元，与上年同期相比预计增加132,945万元—147,467万元，同比增长77%—85%。经财务部门初步测算，公司预计2020年度归属于上市公司股东的扣除非经常性损益的净利润为183,772万元—198,295万元，与上年同期相比预计增加31,239万元—45,762万元，同比增长20%—30%。",2021/01/22 15:35,正面信息,公告,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2021-01-23/600998_20210123_1.pdf,CR,91110114763510383J
中信银行股份有限公司,关于募集资金专户销户完成的公告,"另减除上网发行费、招股说明书印刷费、申报会计师费、律师费、评估费等与发行权益性证券直接相关的新增外部费用1,959.28万元后，公司本次募集资金净额为57,015.15万元。
2020年10月16日，公司召开第一届董事会第十二次会议和第一届监事会第六次会议审议通过了《关于使用募集资金置换预先投入募投项目和已支付发行费用的自筹资金的议案》，同意公司使用募集资金置换预先已投入募投项目和已支付发行费用的自筹资金。
",2021/01/22 15:35,中性信息,公告,http://static.cninfo.com.cn/finalpage/2021-01-23/1209166611.PDF,VC,91110000101690725E
中国工商银行股份有限公司,关于公司股东部分股份解除质押的公告,"?宁波太平鸟时尚服饰股份有限公司（以下简称“公司”）股东宁波鹏灏投资合伙企业（有限合伙）（以下简称“宁波鹏灏”）持有公司股份5,250万股，占公司总股本的11.01%，宁波鹏灏此前持有公司股份累计质押数量为5,250万股，本次解除质押2,362万股，剩余质押股份2,888万股，占其持股数量比例55.01%，占公司总股本的6.06%。
本次解除质押后，宁波鹏灏所持公司股份暂无后续质押计划，未来如有变动，公司将根据相关要求及时履行信息披露义务。
",2021/01/22 15:35,负面信息,公告,http://static.cninfo.com.cn/finalpage/2021-01-23/1209166608.PDF,VC,91100000100003962T
中国工商银行,关于公司股东部分股份解除质押的公告,"?宁波太平鸟时尚服饰股份有限公司（以下简称“公司”）股东宁波鹏灏投资合伙企业（有限合伙）（以下简称“宁波鹏灏”）持有公司股份5,250万股，占公司总股本的11.01%，宁波鹏灏此前持有公司股份累计质押数量为5,250万股，本次解除质押2,362万股，剩余质押股份2,888万股，占其持股数量比例55.01%，占公司总股本的6.06%。
本次解除质押后，宁波鹏灏所持公司股份暂无后续质押计划，未来如有变动，公司将根据相关要求及时履行信息披露义务。
",2021/01/22 15:35,负面信息,公告,http://static.cninfo.com.cn/finalpage/2021-01-23/1209166608.PDF,VR,8EE06DB7AB6D4B77E0532D89170A6C67
中国工商银行股份有限公司合肥双岗支行,关于公司股东部分股份解除质押的公告,"?宁波太平鸟时尚服饰股份有限公司（以下简称“公司”）股东宁波鹏灏投资合伙企业（有限合伙）（以下简称“宁波鹏灏”）持有公司股份5,250万股，占公司总股本的11.01%，宁波鹏灏此前持有公司股份累计质押数量为5,250万股，本次解除质押2,362万股，剩余质押股份2,888万股，占其持股数量比例55.01%，占公司总股本的6.06%。
本次解除质押后，宁波鹏灏所持公司股份暂无后续质押计划，未来如有变动，公司将根据相关要求及时履行信息披露义务。
",2021/01/22 15:35,负面信息,公告,http://static.cninfo.com.cn/finalpage/2021-01-23/1209166608.PDF,VC,91100000100003962T
中国高新投资集团公司,2021年第一次临时股东大会会议材料,"二、推选监票人、计票人。
一、2021年度向金融机构及其他机构申请综合授信情况概述为满足公司融资及经营需求，公司及所属子公司2021年度拟向金融机构及其他机构申请综合授信总额不超过人民币50亿元（最终以各家机构实际审批的授信额度为准），该综合授信额度包括为所属子公司综合授信额度内贷款提供不超过11亿元的连带责任担保。
根据《公司法》和《公司章程》等有关规定，公司董事会提名金卫东先生、Jacobus Johannes de Heus先生、邱嘉辉先生、邵彩梅女士、赵馨女士、张文良先生为公司第七届董事会非独立董事候选人。
根据《公司法》和《公司章程》等有关规定，公司董事会提名ZUOXIAOLEI（左小蕾）女士、蒋彦女士、张树义先生为公司第七届董事会独立董事候选人。
根据《公司法》和《公司章程》等有关规定，公司监事会提名王仲涛先生、Marcus Leonardus van der Kwaak先生、李俊先生为公司第七届监事会非职工代表监事候选人。
",2021/01/22 15:34,中性信息,公告,http://static.cninfo.com.cn/finalpage/2021-01-23/1209166594.PDF,VR,891242542D384D72E0532B89170A2DD7
中国船舶工业股份有限公司,股份有限公司2021年第一次临时股东大会会议材料,"1、《关于2019年度公司董事及监事薪酬分配方案的议案》；2、《关于公司2021年度对外捐赠计划的议案》；
3、《关于公司董事会换届选举非独立董事的议案》；
5、《关于公司监事会换届选举非职工代表监事的议案》。
",2021/01/22 15:34,中性信息,公告,http://static.cninfo.com.cn/finalpage/2021-01-23/1209166584.PDF,CR,91310000631899761Q
中国中车股份有限公司,股份有限公司2021年第一次临时股东大会会议材料,"1、《关于2019年度公司董事及监事薪酬分配方案的议案》；2、《关于公司2021年度对外捐赠计划的议案》；
3、《关于公司董事会换届选举非独立董事的议案》；
5、《关于公司监事会换届选举非职工代表监事的议案》。
",2021/01/22 15:34,中性信息,公告,http://static.cninfo.com.cn/finalpage/2021-01-23/1209166584.PDF,VC,911100007109352226
中国中车,股份有限公司2021年第一次临时股东大会会议材料,"1、《关于2019年度公司董事及监事薪酬分配方案的议案》；2、《关于公司2021年度对外捐赠计划的议案》；
3、《关于公司董事会换届选举非独立董事的议案》；
5、《关于公司监事会换届选举非职工代表监事的议案》。
",2021/01/22 15:34,中性信息,公告,http://static.cninfo.com.cn/finalpage/2021-01-23/1209166584.PDF,VR,169e2f741f25bd155b7751e497596602
中国建筑股份有限公司,股份有限公司2021年第一次临时股东大会会议材料,"1、《关于2019年度公司董事及监事薪酬分配方案的议案》；2、《关于公司2021年度对外捐赠计划的议案》；
3、《关于公司董事会换届选举非独立董事的议案》；
5、《关于公司监事会换届选举非职工代表监事的议案》。
",2021/01/22 15:34,中性信息,公告,http://static.cninfo.com.cn/finalpage/2021-01-23/1209166584.PDF,VC,911100007109351850
中国长江电力股份有限公司,关于全球存托凭证可兑回的第三次提示性公告,"证券全称：ChinaYangtzePowerCo.,Ltd.GDR上市代码（伦敦证券交易所）：CYPC。
GDR发行情况：每份GDR发行价格为26.46美元，每份GDR代表10股本公司A股股票。截至2021年1月21日（伦敦时间）本公司GDR于伦敦证券交易所收盘价格为每份GDR29.00美元。境外GDR交易价格与境内基础证券A股股票交易价格不同。
兑回限制期届满日：2021年1月27日（伦敦时间）GDR可兑回起始日：2021年1月28日（如无特别说明，本公告中所列日期均指北京时间）。兑回限制期届满后，GDR可以转换为本公司A股股票，本公司GDR存托人Citibank,NationalAssociation作为名义持有人持有的本公司A股股票数量根据GDR注销指令相应减少并进入境内市场流通交易。
GDR存续期内的数量上限：74,185,923份GDR存续期内对应A股股票数量上限：741,859,230股，占本公司总股本的3.26%。",2021/01/22 15:34,中性信息,公告,http://static.cninfo.com.cn/finalpage/2021-01-23/1209166579.PDF,CR,91110000710930405L
江阴江化微电子材料股份有限公司,江阴江化微电子材料股份有限公司董监高减持股份计划公告,"董监高持股的基本情况:截至本公告披露日，姚玮先生持有江阴江化微电子材料股份有限公司无限售条件流通股204,392股，占公司总股本的0.14%；唐艳女士持有公司无限售条件流通股2,372,159股，占公司总股本的1.57%。
减持计划的主要内容:因个人资金需求，董事及高级管理人员姚玮先生和董事唐艳女士计划在2021年2月22日至2021年8月20日期间以集中竞价或大宗交易方式分别减持所持有公司股份不超过51,000股和593,000股，合计不超过644,000股（占公司总股本比例的0.43%），减持价格按市场价格确定。若在减持计划实施期间公司发生派发红利、转增股本等股本除权、除息事项的，将根据股本变动对减持数量进行相应调整。",2021/01/22 15:34,负面信息,公告,http://static.cninfo.com.cn/finalpage/2021-01-23/1209166583.PDF,VC,913202007311548046
华泰证券（上海）资产管理有限公司,关于参与的投资基金完成私募投资基金备案的公告,"2020年12月19日，北京万通新发展集团股份有限公司（以下简称“公司”）披露了《公司关于参与投资私募基金的公告》（公告编号：2020-095），公司作为有限合伙人拟以自有资金人民币3000万元认缴天津瑞通智芯新兴创业投资合伙企业（有限合伙）（以下简称“天津瑞通智芯基金”）份额。
",2021/01/22 15:34,中性信息,公告,http://static.cninfo.com.cn/finalpage/2021-01-23/1209166550.PDF,LP,91310000312590222J
江阴江化微电子材料股份有限公司,江阴江化微电子材料股份有限公司董监高减持股份计划公告,"董监高持股的基本情况:截至本公告披露日，姚玮先生持有江阴江化微电子材料股份有限公司无限售条件流通股204,392股，占公司总股本的0.14%；唐艳女士持有公司无限售条件流通股2,372,159股，占公司总股本的1.57%。
减持计划的主要内容:因个人资金需求，董事及高级管理人员姚玮先生和董事唐艳女士计划在2021年2月22日至2021年8月20日期间以集中竞价或大宗交易方式分别减持所持有公司股份不超过51,000股和593,000股，合计不超过644,000股（占公司总股本比例的0.43%），减持价格按市场价格确定。若在减持计划实施期间公司发生派发红利、转增股本等股本除权、除息事项的，将根据股本变动对减持数量进行相应调整。",2021/01/22 15:34,负面信息,公告,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2021-01-23/603078_20210123_1.pdf,VC,913202007311548046
中国建筑股份有限公司,中材节能股份有限公司2021年第一次临时股东大会会议材料,"1、《关于2019年度公司董事及监事薪酬分配方案的议案》；2、《关于公司2021年度对外捐赠计划的议案》；
3、《关于公司董事会换届选举非独立董事的议案》；
5、《关于公司监事会换届选举非职工代表监事的议案》。
",2021/01/22 15:34,中性信息,公告,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2021-01-23/603126_20210123_1.pdf,VC,911100007109351850
中国船舶工业股份有限公司,中材节能股份有限公司2021年第一次临时股东大会会议材料,"1、《关于2019年度公司董事及监事薪酬分配方案的议案》；2、《关于公司2021年度对外捐赠计划的议案》；
3、《关于公司董事会换届选举非独立董事的议案》；
5、《关于公司监事会换届选举非职工代表监事的议案》。
",2021/01/22 15:34,中性信息,公告,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2021-01-23/603126_20210123_1.pdf,CR,91310000631899761Q
中国中车股份有限公司,中材节能股份有限公司2021年第一次临时股东大会会议材料,"1、《关于2019年度公司董事及监事薪酬分配方案的议案》；2、《关于公司2021年度对外捐赠计划的议案》；
3、《关于公司董事会换届选举非独立董事的议案》；
5、《关于公司监事会换届选举非职工代表监事的议案》。
",2021/01/22 15:34,中性信息,公告,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2021-01-23/603126_20210123_1.pdf,VC,911100007109352226
中国中车,中材节能股份有限公司2021年第一次临时股东大会会议材料,"1、《关于2019年度公司董事及监事薪酬分配方案的议案》；2、《关于公司2021年度对外捐赠计划的议案》；
3、《关于公司董事会换届选举非独立董事的议案》；
5、《关于公司监事会换届选举非职工代表监事的议案》。
",2021/01/22 15:34,中性信息,公告,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2021-01-23/603126_20210123_1.pdf,VR,169e2f741f25bd155b7751e497596602
中兴通讯股份有限公司,中兴通讯与广铁集团签署战略合作协议,"股份有限公司（以下简称“中兴通讯”）在广铁集团举行战略合作签约仪式。
中兴通讯总裁徐子阳在会谈中指出：“特别高兴能够与广铁集团展开战略合作，深入头部企业，深度了解行业需求。
中兴通讯执行副总裁王喜瑜表示：“来到广铁集团有一种天然的亲切感，中兴通讯近期与行业内优秀合作伙伴针对5G-R等技术有非常深入的合作。
广铁集团总经理韦皓表示：“对中兴通讯一直非常关注，非常高兴看到中兴通讯的良好发展态势。
",2021/01/22 15:34,正面信息,同花顺,http://stock.10jqka.com.cn/hks/20210122/c626422553.shtml,VC,9144030027939873X7
中国工商银行股份有限公司合肥双岗支行,关于公司股东部分股份解除质押的公告,"?宁波太平鸟时尚服饰股份有限公司（以下简称“公司”）股东宁波鹏灏投资合伙企业（有限合伙）（以下简称“宁波鹏灏”）持有公司股份5,250万股，占公司总股本的11.01%，宁波鹏灏此前持有公司股份累计质押数量为5,250万股，本次解除质押2,362万股，剩余质押股份2,888万股，占其持股数量比例55.01%，占公司总股本的6.06%。
本次解除质押后，宁波鹏灏所持公司股份暂无后续质押计划，未来如有变动，公司将根据相关要求及时履行信息披露义务。
",2021/01/22 15:33,负面信息,公告,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2021-01-23/603877_20210123_1.pdf,VC,91100000100003962T
